project,fileName,line,column,killed.0.0,survived.0.0,timeout.0.0,replacements.0.0,killed.0.25,survived.0.25,timeout.0.25,replacements.0.25,killed.0.5,survived.0.5,timeout.0.5,replacements.0.5,killed.0.75,survived.0.75,timeout.0.75,replacements.0.75,killed.1.0,survived.1.0,timeout.1.0,replacements.1.0
q,q.js,564,27,2,0,1,"args[1]
args.slice(1)
args[0]",2,0,1,"args[1]
args.slice(1)
args[0]",2,0,1,"args.slice(1)
args.reverse()
args[0]",,,,,1,0,2,"""hello""
null
{}"
q,q.js,509,16,0,0,1,reject,0,0,1,reject,0,0,1,reject,,,,,0,0,1,reject
q,q.js,509,24,0,0,3,"null
undefined
0",0,0,3,"null
undefined
0",0,0,3,"1
Q.reject(new Error(""foo""))
null",,,,,0,0,3,"undefined
null
new Error()"
q,q.js,565,17,0,3,0,"op === ""when"" && operands[2]
op === ""when"" && !operands[1]
op === ""when"" && operands[1] === undefined",0,3,0,"op === ""when"" && operands[2]
op === ""when"" && !operands[1]
op === ""when"" && operands[1] + 1",0,3,0,"op === ""when"" && operands[2]
op === ""when"" && !operands[1]
op === ""when"" && operands[1] === undefined",,,,,0,3,0,"op === ""when"" && operands[2]
op === ""when"" && !operands[1]
op !== ""when"" || operands[1]"
q,q.js,566,17,0,3,0,"progressListeners.pop
progressListeners.shift
progressListeners.unshift",0,3,0,"progressListeners.pop
progressListeners.shift
progressListeners.unshift",,,,,,,,,,,,
q,q.js,570,17,0,0,3,"resolvedPromise.promiseDispatch.apply(resolvedPromise.promiseDispatch.apply(promise))
resolvedPromise.promiseDispatch.apply(resolvedPromise.promiseDispatch.apply(deferred))
resolvedPromise.promiseDispatch.apply(resolvedPromise.promiseDispatch.apply(Q))",0,0,3,"resolvedPromise.promiseDispatch.apply(promise)
resolvedPromise.promiseDispatch.apply(args)
resolvedPromise.promiseDispatch.apply(undefined)",0,0,3,"resolvedPromise.promiseDispatch.apply(promise)
resolvedPromise.promiseDispatch.apply(args)
resolvedPromise.promiseDispatch.apply(null)",,,,,1,0,1,"resolvedPromise.reject.apply
resolvedPromise.then.apply"
q,q.js,566,40,0,3,0,"operands[2]
operands[0]
operands.length",0,3,0,"operands[2]
operands[0]
operands.length",0,3,0,"operands[2]
operands[0]
operands[1] + 1",,,,,1,2,0,"operation[1]
operands[2]
operands[1] + 1"
q,q.js,570,55,0,3,0,"null
undefined
0",0,3,0,"undefined
null
resolvedPromise.promise",0,3,0,"undefined
null
0",,,,,0,3,0,"null
undefined
promise"
q,q.js,570,72,1,1,1,"args.slice(1)
args.concat([""extra argument""])
args[0]",1,1,1,"[args[1], args[0], args[2]]
[args[0], args[1], args[2]]
[args[0], args[1], args[3]]",3,0,0,"array_slice(args, 1)
array_concat(args, [])
array_splice(args, 0, args.length)",,,,,1,0,2,"""Hello, World!""
new Error()
undefined"
q,q.js,577,13,0,3,0,"messages.length
messages[0]
messages.pop()",0,3,0,"messages.length
messages[0]
messages.length > 0",0,3,0,"messages.length
messages[0]
messages.pop()",,,,,0,3,0,"messages[0]
messages.length
undefined"
q,q.js,580,27,0,2,0,"nearerValue + 1
nearerValue * 2",0,3,0,"nearerValue - 1
nearerValue + 1
nearerValue * 2",,,,,,,,,0,1,0,promise.resolvedPromise
q,q.js,580,34,0,3,0,"resolvedPromise.promise
resolvedPromise.source
reject(resolvedPromise)",0,3,0,"resolvedPromise.promise
resolvedPromise.source
resolvedPromise.inspect()",0,3,0,"resolvedPromise.promise
reject(resolvedPromise)
fulfill(resolvedPromise.promise)",,,,,,,,
q,q.js,581,13,0,3,0,"isPromiseAlike
!isPromise
isPromise || isPromiseAlike",0,3,0,"isPromiseAlike
!isPromise
isPromise || isPromiseAlike",0,3,0,"!isPromise
isPromiseAlike
isPromiseLike",,,,,0,2,0,"!isPromise
isPromiseAlike"
q,q.js,581,23,0,3,0,"nearerValue + 1
nearerValue - 1
nearerValue * 2",0,3,0,"nearerValue + 1
nearerValue - 1
nearerValue * 2",0,3,0,"nearerValue + 1
nearerValue * 2
nearerValue - 1",,,,,0,3,0,"nearterValue
deferredPromise
promise"
q,q.js,588,13,0,3,0,"resolvedPromise === undefined
resolvedPromise.isFulfilled()
resolvedPromise.state === ""fulfilled""",0,3,0,"resolvedPromise === undefined
typeof resolvedPromise === ""undefined""
resolvedPromise === null",0,2,0,"resolvedPromise === undefined
resolvedPromise == null",,,,,0,3,0,"resolvedPromise === undefined
!resolvedPromise || resolvedPromise === null
resolvedPromise && resolvedPromise !== null"
q,q.js,594,9,0,3,0,"Q.longStackSupport || hasStacks
Q.longStackSupport && !hasStacks
!Q.longStackSupport || hasStacks",0,3,0,"Q.longStackSupport && !hasStacks
Q.longStackSupport || hasStacks
!Q.longStackSupport && hasStacks",0,3,0,"Q.longStackSupport || hasStacks
Q.longStackSupport || !hasStacks
Q.longStackSupport && !hasStacks",,,,,0,3,0,"Q.longStackSupport || hasStacks
Q.longStackSupport && !hasStacks
Q.longStackSupport && hasStacks && Math.random() < 0.5"
q,q.js,604,47,0,1,0,e.stack.includes,0,1,0,e.stack.length,0,1,0,e.stack.length,,,,,0,1,0,e.stack.replace
q,q.js,604,63,0,3,0,"""\t""
"" ""
""""",0,3,0,"""\t""
"" ""
""""",0,3,0,"""\t""
""""
"" """,,,,,0,3,0,"""\t""
"" ""
"""""
q,q.js,624,17,1,0,1,"newPromise.promiseDispatch.call
newPromise.promiseDispatch.bind",1,0,1,"newPromise.promiseDispatch.call
newPromise.promiseDispatch.bind",1,0,1,"newPromise.promiseDispatch.call
newPromise.promiseDispatch.bind",,,,,0,0,3,"newPromise.promiseDispatch.apply(promise)
newPromise.promiseDispatch.apply(reject)
newPromise.promiseDispatch.apply(fulfill)"
q,q.js,616,13,0,3,0,"!Q.longStackSupport && hasStacks
Q.longStackSupport || hasStacks
Q.longStackSupport && !hasStacks",0,3,0,"!Q.longStackSupport && hasStacks
Q.longStackSupport || hasStacks
Q.longStackSupport && !hasStacks",0,3,0,"!Q.longStackSupport && hasStacks
Q.longStackSupport || hasStacks
Q.longStackSupport && !hasStacks",,,,,0,3,0,"!Q.longStackSupport || hasStacks
Q.longStackSupport || !hasStacks
!(Q.longStackSupport && hasStacks)"
q,q.js,624,62,1,2,0,"message.slice(1)
message.concat([""new element""])
message.filter(function (element) {
  return element !== ""new element"";
})",2,0,1,"message.length
message.slice(1)
message[0]",2,1,0,"message.reverse()
message.slice(1)
message.concat(new Promise())",,,,,0,0,3,"promise
[]
null"
q,q.js,624,50,0,3,0,"newPromise.promise
newPromise.then(function (value) {
  return value;
})
newPromise.catch(function (error) {
  throw error;
})",0,3,0,"undefined
null
0",0,3,0,"newPromise.promise
newPromise.resolve
newPromise.reject",,,,,0,3,0,"null
new Promise(() => {})
new Error('PLACEHOLDER')"
q,q.js,634,13,2,0,1,"resolvedPromise === true
!resolvedPromise
resolvedPromise !== false",2,0,1,"resolvedPromise === true
resolvedPromise === false
resolvedPromise === undefined",3,0,0,"resolvedPromise.valueOf()
resolvedPromise.promiseDispatch
!resolvedPromise",,,,,2,0,1,"false
!resolvedPromise
3"
q,q.js,638,16,0,1,2,"Q.resolve
Q.reject
Q.fulfill",2,0,0,"undefined
null",0,0,3,"Q(reject(value))
Q(value + 1)
Q(value).then(function () {
  return reject(value);
})",,,,,2,0,1,"become(reject(value))
undefined
Q.reject(value)"
q,q.js,642,13,0,3,0,"!resolvedPromise
resolvedPromise === true
resolvedPromise !== false",0,3,0,"!resolvedPromise
resolvedPromise === true
resolvedPromise.isResolved()",0,3,0,"!resolvedPromise
resolvedPromise + 1
resolvedPromise.promise",,,,,0,3,0,"!resolvedPromise
resolvedPromise == false
resolvedPromise.contains(false)"
q,q.js,638,18,0,0,3,"null
undefined
0",0,0,3,"!value
value + 1
value * 2",0,0,3,"undefined
null
0",,,,,0,0,2,"null
42"
q,q.js,646,16,0,2,0,"resolve
notify",0,3,0,"reject(value)
fulfill(otherValue)
fulfill(value + 1)",0,2,0,"resolve
notify",,,,,0,3,0,"become(Q.reject(value))
become(Q(reject(value)))
become(Q(value).reflect())"
q,q.js,649,13,2,0,1,"!resolvedPromise
resolvedPromise === true
resolvedPromise !== false",2,1,0,"!resolvedPromise
resolvedPromise === undefined
resolvedPromise !== undefined",3,0,0,"!resolvedPromise
resolvedPromise === true
typeof resolvedPromise === ""boolean""",,,,,3,0,0,"false
resolvedPromise === false
!resolvedPromise"
q,q.js,646,24,0,2,0,"value * 2
value - 1",0,3,0,"undefined
null
{}",0,2,0,"value * 2
value - 1",,,,,0,2,0,"{
  value
}
[value]"
q,q.js,653,16,1,0,0,undefined,1,0,0,undefined,2,0,0,"resolve(reason)
reject(null)",,,,,,,,
q,q.js,656,13,0,3,0,"resolvedPromise === true
resolvedPromise !== false
resolvedPromise !== undefined",0,3,0,"resolvedPromise.isResolved
resolvedPromise.value
resolvedPromise.state",0,3,0,"resolvedPromise === true
resolvedPromise !== false
resolvedPromise !== undefined",,,,,0,3,0,"progressListeners
promise.then
messages"
q,q.js,653,23,3,0,0,"null
undefined
""error""",3,0,0,"null
undefined
0",2,0,0,"new Error(""Different error message"")
Q.reject(""Different rejection reason"")",,,,,3,0,0,"""custom reason""
null
reject(""custom reason"")"
q,q.js,662,17,0,2,0,"progressListeners[0]
progressListeners[progressListeners.length - 1]",0,1,0,progressListeners[0],,,,,,,,,0,1,0,progressListeners[0]
q,q.js,662,34,0,3,0,"progress + 1
progress - 1
progress * 2",0,3,0,"undefined
null
0",0,3,0,"""progress""
0
null",,,,,,,,
q,q.js,678,13,0,3,0,"error.message
error.stack
error.name",0,2,0,"!error
error.message",0,3,0,"error.message
error.stack
error.name",,,,,0,3,0,"error.message
error.stack
null"
q,q.js,679,25,0,3,0,"null
undefined
new Error()",,,,,,,,,,,,,0,3,0,"null
undefined
new Error('some error')"
q,q.js,680,20,0,3,0,"arguments.length > 1
arguments.length === 2
arguments.length < 2",0,3,0,"arguments.length > 1
arguments.length === 2
arguments.length < 2",0,3,0,"arguments.length < 2
arguments.length === 2
arguments.length > 0",,,,,0,3,0,"arguments[0].length > 2
arguments[0] > 2
arguments.length >= 2"
q,q.js,681,13,0,3,0,"self.reject
self.notify
self.fulfill",0,3,0,"self.reject
self.notify
self.fulfill",0,3,0,"self.fulfill
self.reject
self.notify",,,,,0,3,0,"self.reject
self.resolvedPromise
self.notify"
q,q.js,681,26,0,5,0,"array_slice(arguments, 2)
array_slice(arguments, 0, 1)
array_slice(arguments, 1, 2)
array_slice(arguments, 3)
array_slice(arguments, 4)",0,5,0,"array_slice(arguments, 2)
array_slice(arguments, 3)
array_slice(arguments, 4)
array_slice(arguments.length - 1)
array_slice(arguments[1])",0,5,0,"array_slice(arguments, 2)
arguments.slice(1)
array_slice(arguments, 1, 2)
array_slice(arguments, 4)
array_slice(arguments, 3)",,,,,0,3,0,"array_reduce
array_map
array_filter"
q,q.js,681,38,0,3,0,"arguments.length
arguments[0]
arguments.slice(1)",0,3,0,"null
undefined
[]",0,2,0,"arguments[0]
arguments.length",,,,,0,3,0,"undefined
""placeholder""
null"
q,q.js,681,49,0,1,0,-1,0,2,0,"0
-1",0,2,0,"-1
0",,,,,0,2,0,"2
x"
q,q.js,683,13,0,3,0,"self.reject
self.fulfill
self.notify",0,3,0,"self.reject
self.notify
self.fulfill",0,3,0,"self.reject
self.settle
self.fulfill",,,,,0,2,0,"self.reject
self.notify"
q,q.js,683,26,0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",0,3,0,"null
undefined
0",,,,,0,1,0,undefined
q,q.js,697,9,0,2,0,"resolver !== ""function""
resolver !== Function",0,2,0,"resolver !== ""function""
resolver !== ""function"" && typeof resolver !== ""function""",0,3,0,"resolver == null
resolver !== null
typeof resolver !== ""object""",,,,,0,3,0,"resolver() != ""function""
!resolver.isFunction()
resolver != ""function"""
q,q.js,700,20,0,1,0,defer.promise,0,3,0,"defer.promise
defer.resolve
defer.reject",0,3,0,"defer.resolve
defer.reject
defer.promise",,,,,0,3,0,"defer.resolve
become
Q"
q,q.js,702,9,0,3,0,"resolver(deferred.reject, deferred.resolve, deferred.notify)
resolver(deferred.notify, deferred.resolve, deferred.reject)
resolver(deferred.reject, deferred.notify, deferred.resolve)",0,3,0,"resolver(deferred.reject, deferred.resolve, deferred.notify)
resolver(deferred.notify, deferred.resolve, deferred.reject)
resolver(deferred.reject, deferred.notify, deferred.resolve)",0,2,0,"resolver(deferred.resolve(1), deferred.reject(0), deferred.notify(1))
resolver(deferred.resolve(deferred.promise), deferred.reject(deferred.promise), deferred.notify(deferred.promise))",,,,,0,3,0,"resolver(deferred.fulfill, deferred.fulfill, deferred.notify)
resolver(deferred.reject, deferred.reject, deferred.notify)
resolver(deferred.notify, deferred.notify, deferred.notify)"
q,q.js,702,18,0,3,0,"deferred.reject
deferred.notify
deferred.fulfill",0,3,0,"deferred.reject
deferred.notify
deferred.fulfill",0,2,0,"deferred.reject
undefined",,,,,0,3,0,"deferred.reject
deferred.notify
deferred.fulfill"
q,q.js,702,36,0,3,0,"deferred.resolve
deferred.notify
deferred.fulfill",0,3,0,"deferred.fulfill
deferred.notify
deferred.makeNodeResolver",0,3,0,"deferred.notify
deferred.resolve
deferred.makeNodeResolver",,,,,0,3,0,"deferred.fulfill
deferred.resolve(new Error('rejected'))
deferred.throw"
q,q.js,702,53,0,3,0,"deferred.fulfill
deferred.reject
deferred.resolve",0,3,0,"deferred.notify(null)
deferred.notify(undefined)
deferred.notify(0)",0,3,0,"deferred.fulfill
deferred.reject
deferred.promise",,,,,0,1,0,deferred.notify.bind(deferred)
q,q.js,704,9,0,3,0,"deferred.resolve
deferred.notify
deferred.makeNodeResolver",0,3,0,"deferred.resolve
deferred.notify
null",,,,,,,,,0,3,0,"deferred.resolve
deferred.notify
reject"
q,q.js,704,25,0,3,0,"undefined
""error""
null",0,3,0,"null
undefined
""error""",,,,,,,,,0,2,0,"null
reason + "" WHY this is bad"""
q,q.js,739,12,0,3,0,"Q.reject
Q.resolve
Q.all",0,3,0,"Q.reject
Q.resolve
Q.all",,,,,,,,,,,,
q,q.js,739,14,0,3,0,"y
x + 1
x * 2",0,3,0,"y
x + 1
x * 2",0,3,0,"y
x + y
null",,,,,,,,
q,q.js,739,22,0,3,0,"x
y + 1
x + y",0,3,0,"x
x + y
y + 1",0,3,0,"x
y + 1
x + y",,,,,0,3,0,"x
y + 1
x - y"
q,q.js,743,12,0,3,0,"Q.resolve
Q.reject
Q.all",0,3,0,"Q.reject
Q.resolve
Q.all",,,,,,,,,0,1,0,none
q,q.js,743,14,0,3,0,"[that, this]
[this, this]
[null, that]",0,3,0,"[this, that, this]
[that, this]
[this, null]",0,3,0,"[that, this]
[null, null]
[this, this]",,,,,0,3,0,"[that, this]
[that, undefined]
[this, this]"
q,q.js,744,13,0,3,0,"x !== y
x > y
x == y",0,3,0,"x !== y
x + y
x * y",0,3,0,"x !== y
x + y
x - y",,,,,0,2,0,"x + y === z
x !== y"
q,q.js,766,48,0,3,0,"i > len
i <= len
i >= len",0,3,0,"i > len
i <= len
i >= len",0,3,0,"i <= len
i > len
i == len",,,,,0,3,0,"i >= len
i !== len
i !== 0"
q,q.js,766,57,0,3,0,"i--
i += 2
i = i + 1",0,3,0,"i--
i += 2
i = i + 1",0,3,0,"i = answerPs.length - 1
i--
i += 2",,,,,0,3,0,"i--
i += 2
i = i - 1"
q,q.js,767,13,0,3,0,"Q.reject
Q.resolve
Q.all",0,3,0,"Q(answerPs[i]).then(reject, resolve)
Q(answerPs[i]).then(resolve, reject, resolve)
Q(answerPs[i]).then(reject, resolve, reject)",0,2,0,"Q(answerPs[i]).then(reject, resolve)
Q(answerPs[i]).then(resolve)",,,,,0,2,0,"undefined
null"
q,q.js,767,15,0,3,0,"answerPs[i] + 1
answerPs[i] - 1
answerPs[i] * 2",0,3,0,"answerPs[i + 1]
answerPs[i - 1]
answerPs[i + 2]",0,2,0,"answerPs[i - 1]
answerPs[i + 1]",,,,,0,3,0,"answerPs[i + 1]
Q(answerPs[i] + 1)
answerPs[answerPs.length - i - 1]"
q,q.js,767,33,0,1,0,reject,0,1,0,reject,0,1,0,reject,,,,,0,3,0,"deferred
reject
newFunction"
q,q.js,767,42,0,1,0,resolve,0,1,0,resolve,,,,,,,,,0,2,0,"null
undefined"
q,q.js,773,12,0,2,0,"null
undefined",,,,,0,2,0,"promise
deferred.promise",,,,,0,2,0,"1 + 1
1 - 1"
q,q.js,773,22,0,3,0,"Q.reject
Q.resolve
Q.all",0,3,0,"Q.reject
Q.all
Q.resolve",0,3,0,"Q.resolve
Q.reject
Q.all",,,,,0,3,0,"Q.reject
Q.then
Q.all"
q,q.js,789,9,0,3,0,"fallback === undefined
fallback === null
fallback === function () {}",0,2,0,"fallback === null
fallback === undefined",0,3,0,"fallback === null
fallback !== void 0
fallback === undefined",,,,,0,3,0,"fallback === undefined
fallback === null
fallback === reject"
q,q.js,796,9,0,3,0,"inspect !== void 0
inspect === null
inspect === undefined",0,3,0,"inspect !== void 0
inspect.state === ""rejected""
inspect.state === ""pending""",0,3,0,"inspect !== void 0
inspect === null
inspect !== null",,,,,0,3,0,"inspect !== void 0
inspect !== inspect
inspect === true"
q,q.js,802,19,3,0,0,"null
undefined
{}",3,0,0,"null
undefined
{}",1,0,0,{},,,,,,,,
q,q.js,802,33,1,0,2,"undefined
Object.prototype
null",0,0,3,"Object.prototype
Function.prototype
Array.prototype",1,0,2,"Object.prototype
Function.prototype
Array.prototype",,,,,,,,
q,q.js,808,47,0,3,0,"null
undefined
0",0,3,0,"null
undefined
{}",0,3,0,"null
undefined
{}",,,,,,,,
q,q.js,808,26,0,0,3,"descriptor[op].apply(promise, args[1])
descriptor[op].apply(promise, args[0])
descriptor[op].apply(promise, args.slice(1))",0,1,2,"descriptor[op].apply(promise, args[0])
descriptor[op].apply(promise, args.concat(args[0]))
descriptor[op].apply(promise, args.slice(1))",,,,,,,,,0,0,3,"descriptor[op].apply(promise.then(args))
descriptor[op].apply(promise(null))
descriptor[op].apply(args[0].promise)"
q,q.js,808,56,0,1,2,"args.concat(1)
args.slice(1)
args.map(function (x) {
  return x + 1;
})",0,1,2,"args.concat([1, 2, 3])
args.slice(1)
args.map(function (x) {
  return x * 2;
})",0,1,2,"[args[0]].concat(args.slice(1))
args[0]
args.slice(1)",,,,,0,0,3,"undefined
null
function () {
  throw new Error(""Hello, world!"");
}"
q,q.js,810,40,0,3,0,"null
undefined
{}",0,3,0,"null
undefined
{}",0,3,0,"promise.then(function (value) {
  return value + 1;
})
promise.then(function (value) {
  return value - 1;
})
promise.then(function (value) {
  return value * 2;
})",,,,,0,3,0,"promise.reject
promise.race
Q.passByCopy"
q,q.js,810,49,0,3,0,"op + 1
op - 1
op * 2",0,3,0,"op + 1
op * 2
op - 1",0,3,0,"op + 1
op - 1
op * 2",,,,,0,3,0,"- -op
~op
op + 1"
q,q.js,810,53,0,3,0,"args[0]
args[1]
args[2]",0,3,0,"args[1]
args[0]
args[2]",0,3,0,"args[0]
args.slice(1)
args.length",,,,,,,,
q,q.js,815,13,3,0,0,"resolve(reject)
!resolve
resolve(promise)",3,0,0,"resolve(reject(new Error(""Q can't join: not the same: "" + x + "" "" + y)))
resolve(x + y)
resolve(Q.reject(new Error(""Q can't join: not the same: "" + x + "" "" + y)))",,,,,,,,,3,0,0,"reject
resolve()
!resolve"
q,q.js,816,13,2,0,0,"deferred.reject
deferred.notify",1,0,1,"deferred.reject
reject",3,0,0,"deferred.reject
deferred.notify
deferred.promise",,,,,0,0,1,reject
q,q.js,813,22,0,1,0,resolve,,,,,0,1,0,resolve,,,,,0,1,0,resolve
q,q.js,813,29,0,3,0,"null
undefined
new Error(""Something went wrong"")",0,3,0,"null
undefined
new Error(""some other error"")",0,3,0,"null
new Error(""Different error message"")
undefined",,,,,0,3,0,"exception.message
""\"""" + exception + ""\""""
void 0"
q,q.js,823,9,0,3,0,"inspect.state
inspect.value
inspect.reason",1,2,0,"inspect.state()
inspect.state
inspect()",0,3,0,"inspect()
inspect.state
inspect.call()",,,,,1,1,0,"inspect.arguments
inspect.prototype"
q,q.js,825,13,0,3,0,"inspected.state === ""fulfilled""
inspected.state === ""pending""
inspected.state === ""unknown""",0,3,0,"inspected.state === ""fulfilled""
inspected.state === ""pending""
inspected.state !== ""rejected""",0,3,0,"inspected.state !== ""fulfilled""
inspected.state !== ""pending""
inspected.state !== ""rejected""",,,,,0,3,0,"inspected.reason !== undefined
inspected.state !== ""rejected""
inspected.state !== ""pending"""
q,q.js,848,20,2,0,0,"deferred
defer.promise",,,,,,,,,,,,,,,,
q,q.js,831,17,0,3,0,"inspected.state === ""fulfilled""
inspected.state !== ""rejected""
inspected.state === ""pending""",0,3,0,"inspected.state === ""fulfilled""
inspected.state === ""rejected""
inspected.state === ""pending""",0,3,0,"inspected.state === ""fulfilled""
inspected.state === ""rejected""
inspected.state !== ""pending""",,,,,0,3,0,"inspected.state === ""fulfilled""
inspected.state === ""rejected"" || inspected.state === ""fulfilled""
inspected.state === ""pending"""
q,q.js,816,21,0,0,2,"null
undefined",0,0,2,"null
undefined",0,0,3,"1 + result
result + ""a""
result * 2",,,,,,,,
q,q.js,856,20,1,0,0,resolve,1,0,0,resolve,1,0,0,resolve,,,,,1,0,0,undefined
q,q.js,854,54,0,0,3,"rejected
undefined
null",0,0,3,"rejected
undefined
null",0,0,1,rejected,,,,,,,,
q,q.js,856,27,3,0,0,"null
undefined
new Error(""Different error message"")",3,0,0,"null
undefined
""error""",3,0,0,"exception.message
exception.stack
new Error(exception.message)",,,,,3,0,0,"exception.message
null
Math.random()"
q,q.js,854,64,0,0,2,"null
undefined",0,0,3,"null
undefined
0",0,0,3,"value + 1
value * 2
value.toString()",,,,,0,0,3,"value.then()
value + 1
value * 2"
q,q.js,862,13,0,1,2,"makeStackTraceLong(exception, self)
makeStackTraceLong(exception, this)
makeStackTraceLong(exception, null)",0,3,0,"makeStackTraceLong(exception, self, undefined)
makeStackTraceLong(exception, self, null)
makeStackTraceLong(exception, self, {})",0,0,2,"makeStackTraceLong(exception, this)
makeStackTraceLong(exception, null)",,,,,0,3,0,"makeStackTraceLong(undefined, self)
makeStackTraceLong(null, self)
makeStackTraceLong(""rejected"", self)"
q,q.js,861,13,3,0,0,"rejected !== null
rejected !== undefined
rejected !== function () {}",0,0,3,"rejected === undefined
rejected === null
rejected === ""function""",2,0,1,"rejected !== null
rejected !== undefined
!rejected.length",,,,,1,0,2,"!rejected
rejected !== ""function""
typeof fulfilled === ""function"""
q,q.js,862,32,3,0,0,"exception.message
exception.stack
exception.name",0,3,0,"null
undefined
0",,,,,,,,,,,,
q,q.js,864,33,0,0,3,"null
undefined
new Error(""Different error message"")",0,0,1,"reject(new Error(""Promise does not support operation: "" + op))",0,0,3,"null
new Error(""test"")
undefined",,,,,0,0,2,"null
reject(exception)"
q,q.js,866,24,1,0,0,undefined,,,,,,,,,,,,,1,0,0,undefined
q,q.js,866,31,3,0,0,"newException.message
newException.stack
newException.name",3,0,0,"newException.message
newException.stack
newException.name",3,0,0,"newException.message
newException.stack
newException.name",,,,,3,0,0,"null
new Error(""Different error message"")
Q"
q,q.js,869,16,1,0,0,undefined,1,0,0,undefined,,,,,,,,,2,0,0,"resolve
Promise.reject"
q,q.js,869,23,3,0,0,"null
undefined
new Error()",3,0,0,"null
undefined
new Error(""Custom error message"")",2,0,0,"reject(exception)
Q.reject(exception)",,,,,3,0,0,"reject(new Error(""My custom error message""))
resolve(value)
reject(exception)"
q,q.js,873,51,0,3,0,"progressed + 1
progressed * 2
progressed - 1",0,3,0,"progressed + 1
progressed * 2
progressed - 1",0,3,0,"progressed + 1
progressed * 2
progressed / 0",,,,,0,3,0,"""progressed""
""""
""foo"""
q,q.js,873,62,0,2,0,"null
undefined",0,3,0,"null
undefined
0",0,2,0,"null
undefined",,,,,0,3,0,"""<value>""
null
undefined"
q,q.js,883,13,1,0,2,"deferred.then
deferred.reject
deferred.notify",1,0,2,"deferred.promise
deferred.reject
deferred.notify",0,0,2,"deferred.reject
deferred.notify",,,,,,,,
q,q.js,878,17,1,0,2,"done && false
!done
done || true",1,0,2,"done && false
!done
done || true",1,0,2,"done && false
!done
done || true",,,,,1,1,1,"typeof done === ""undefined""
done === true
!done"
q,q.js,883,30,0,0,3,"_rejected(value)
_progressed(value)
_fulfilled(reject(value))",0,0,3,"_rejected(value)
_progressed(value)
_fulfilled(reject(value))",0,0,2,"_progressed
Q.reject",,,,,0,0,2,"_progressed
Q.reject"
q,q.js,885,17,0,1,2,"done && false
!done
done || true",0,2,1,"done === true
done && true
!done",0,1,2,"done && false
!done
done || true",,,,,0,1,2,"done === true
done === false
done !== true"
q,q.js,883,41,0,0,3,"null
undefined
""foo""",0,0,3,"null
undefined
""hello""",0,0,3,"undefined
null
""foo""",,,,,0,0,2,"undefined
null"
q,q.js,890,13,0,0,3,"deferred.reject
deferred.notify
deferred.then",0,0,2,"deferred.reject
deferred.notify",0,0,2,"deferred.reject
deferred.notify",,,,,0,0,2,"deferred.reject
deferred.notify"
q,q.js,890,30,0,0,3,"_fulfilled(exception)
_rejected(value)
_progressed(exception)",0,0,3,"_fulfilled(exception)
_rejected(null)
_rejected(new Error(""Something went wrong""))",0,0,1,_progressed,,,,,0,0,2,"_fulfilled
_progressed"
q,q.js,890,40,0,0,3,"exception.message
exception.stack
exception.name",0,0,3,"exception.message
new Error(exception.message)
exception.stack",0,0,3,"exception.message
new Error(exception)
reject(exception)",,,,,0,0,3,"null
""error""
undefined"
q,q.js,899,24,0,2,0,"_rejected
_fulfilled",0,2,0,"_rejected
_fulfilled",0,2,0,"_rejected
_fulfilled",,,,,,,,
q,q.js,899,36,0,3,0,"null
undefined
0",0,3,0,"value + 1
value * 2
value - 1",0,3,0,"value + 1
value - 1
value * 2",,,,,0,3,0,"123
value + 1
null"
q,q.js,902,17,0,1,0,Q.onerror(),0,3,0,"Q.onerror()
Q.onerror(exception)
Q.onerror(new Error())",0,3,0,"Q.onerror()
Q.onerror = function () {}
Q.onerror = function () {
  throw new Error();
}",,,,,0,2,0,"false
true"
q,q.js,903,27,0,3,0,"e.message
e.stack
e.toString()",0,3,0,"e.message
e.stack
e.toString()",0,3,0,"e.message
e.stack
e.toString()",,,,,0,3,0,"e.stack
reject(e)
e.toJSON()"
q,q.js,909,13,0,2,0,"threw
threw === true",0,2,0,"threw
threw || newValue === undefined",0,2,0,"threw
threw && !threw",,,,,,,,
q,q.js,910,13,0,1,0,deferred.reject,0,1,0,deferred.reject,,,,,,,,,0,3,0,"deferred.reject
deferred.resolve
null"
q,q.js,910,29,0,3,0,"null
undefined
0",0,3,0,"undefined
null
0",0,3,0,"null
undefined
""hello""",,,,,0,3,0,"void 0
null
''"
q,q.js,918,27,0,3,0,"callback.call(null)
callback.apply(null)
callback.bind(null)()",0,3,0,"callback.bind(null)
callback.call(null)
callback.apply(null)",0,3,0,"callback(value)
callback(value, value)
callback(value, value, value)",,,,,0,3,0,"callback()
null
true"
q,q.js,934,16,0,3,0,"Q.fcall
Q.resolve
Q.reject",0,3,0,"Q.fcall
Q.resolve
Q.reject",0,3,0,"null
undefined
1",,,,,0,3,0,"Q.fcall
Promise.resolve
Q.seq"
q,q.js,934,18,0,2,0,"callback.fcall(value).thenResolve(value)
callback.fcall(value).then(function (result) {
  return result;
})",0,3,0,"Q(callback).fcall(value).thenResolve(value)
Q(callback).fcall(value).thenReject(value)
Q(callback).fcall(value).thenResolve(value).thenReject(value)",0,3,0,"Q.reject(new Error(""callback was not a function""))
Q.resolve(callback()).then(function (value) {
  return value;
})
Q.resolve(callback)",,,,,0,3,0,"!callback
null
callback()"
